0, 34.294979999999995, 0.02157149460727832, 0.06289986058390565, 0.4447691795456811, -0.34289559999999997, 0.0006555965291088658, 0.06289986058390565, 0.48701953100768686
20000, 36.83200000000001, 0.023228712000980346, 0.06306665942924723, 0.4459486254920324, -0.2205347, 0.0006281164978711823, 0.06306665942924723, 0.4760723093855617
40000, 39.06624, 0.02491745654789683, 0.0637825819630884, 0.4510109622768659, -0.13062889999999996, 0.0005529465466655776, 0.0637825819630884, 0.46042015440890344
60000, 39.91216, 0.020429337847761034, 0.05118574852315944, 0.36193789880835353, -0.09810960000000002, 0.0004798736832091698, 0.05118574852315944, 0.43033659478778175
80000, 41.144539999999985, 0.018877634104615945, 0.045881261777664675, 0.32442951332381836, -0.06664919999999999, 0.0003960608941018219, 0.045881261777664675, 0.3477396546707837
100000, 41.554480000000005, 0.02056413045145573, 0.04948715626198602, 0.34992703774488637, -0.05573700000000001, 0.0004578682860244186, 0.04948715626198602, 0.3699824562806984
120000, 41.61195999999999, 0.018415520517171612, 0.04425535475178679, 0.3129326144880474, -0.051565, 0.0004801163761983938, 0.04425535475178679, 0.40265332142939564
140000, 41.872659999999996, 0.022847205161101603, 0.054563538980092516, 0.3858224841835993, -0.043790599999999985, 0.0004883245332726162, 0.054563538980092516, 0.41723921259157726
160000, 42.06674000000001, 0.021820656942167373, 0.051871518786973665, 0.3667870268471448, -0.03873220000000001, 0.00047869906954544353, 0.051871518786973665, 0.40915957627065924
180000, 42.08000000000001, 0.021860802681456015, 0.051950576714486704, 0.36734605081365507, -0.0377347, 0.0004963971708465811, 0.051950576714486704, 0.36511732960053045
200000, 42.266740000000006, 0.022562653086144694, 0.05338157872157799, 0.3774647630447131, -0.0364325, 0.0005404181345995725, 0.05338157872157799, 0.4133530202085446
220000, 42.28260000000001, 0.022028589957375944, 0.052098475395022874, 0.36839185241301164, -0.030785599999999996, 0.0005203549738164422, 0.052098475395022874, 0.4138006409232351
240000, 42.37608000000001, 0.024669188251330715, 0.05821488974754321, 0.4116414330651503, -0.0281206, 0.0005273073425141999, 0.05821488974754321, 0.4246781514041282
260000, 42.371399999999994, 0.016826073062181836, 0.03971092072053753, 0.2807986132865347, -0.028083399999999994, 0.00040675155230941956, 0.03971092072053753, 0.34353770530650235
280000, 42.46889999999998, 0.020107085764953254, 0.04734543575405359, 0.3347827867992331, -0.026953699999999997, 0.00046250146850290854, 0.04734543575405359, 0.3518310798710244
300000, 42.645300000000006, 0.021970801588676314, 0.05151986640655902, 0.3643004690190288, -0.0257701, 0.0005014564194546171, 0.05151986640655902, 0.4078678515079633
320000, 42.700860000000006, 0.022542259814646318, 0.0527911143116235, 0.37328954916143176, -0.0217727, 0.0005265167634984643, 0.0527911143116235, 0.44493531498313477
340000, 42.68126, 0.019143300847736213, 0.04485177065470001, 0.3171499117816217, -0.021710099999999996, 0.0004673174311199737, 0.04485177065470001, 0.3427067507861279
360000, 42.525319999999994, 0.023843784797497786, 0.05606961875301065, 0.3964720763879825, -0.020866000000000003, 0.0005490449035574858, 0.05606961875301065, 0.4230203412768562
380000, 42.67978, 0.023051606522438012, 0.054010602965708844, 0.3819126361302698, -0.019320399999999998, 0.0005304874508508227, 0.054010602965708844, 0.4258136311612996
400000, 42.657039999999995, 0.021568040604334104, 0.05056150310554625, 0.35752381712916437, -0.020576399999999998, 0.0005177688996737711, 0.05056150310554625, 0.3928279858367536
